title,link,authors,publication,article_year
Modelling a Multi-Modal Logistic Network with Agents and Dynamic Graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:S16KYo8Pm5AC,"T Démare, S Balev, C Bertelle, A Dutot, D Fournier, E Sanlaville","The 23rd International Congress on Modelling and Simulation (MODSIM2019), 2019",2019
Traces du corps et intelligence collective: les fourmis sont-elles plus intelligentes que les informaticiens?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:xtoqd-5pKcoC,"C BERTELLE, D OLIVIER","L'Homme-trace: Des traces du corps au corps-trace 1, 111, 2019",2019
A New Approach for Search Engine Optimization based Case Based Reasoning to detect user's intent,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:foquWX3nUaYC,"A Zouhair, S Gaou, EN El Mokhtar, PA Castillo-Valdivieso, C Bertelle","Proceedings of the 4th International Conference on Big Data and Internet of …, 2019",2019
STUDY OF A MODEL OF NERVOUSNESS PROPAGATION WITHIN CROWDS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:EYYDruWGBe4C,"R Charrier, J Philippe, C Bertelle","Université Le Havre Normandie France, 13, 2019",2019
EcoMob-MultiMod (EM3): un modèle à base d’agents pour explorer les conséquences potentielles de nouveaux dispositifs règlementaires sur la mobilité quotidienne et la qualité de …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:vbGhcppDl1QC,"P Salze, V Bailly‐hascoët, S Balev, C Bertelle, N Corson, L Couturier, ...","2e Rencontres Francophones Transport Mobilité-RFTM 2019, 2019",2019
"Systèmes complexes, intelligence territoriale et mobilité-XTerM 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:gsN89kCJA0AC,"P Sajous, C Bertelle",,2019
EM3 (EcoMob-MultiMod): un modèle à base d’agents pour explorer les effets de politiques d’écomobilité sur les dynamiques socio-spatiales de la pollution de l’air et de …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:tuHXwOkdijsC,"P Salze, V Bailly‐hascoët, S Balev, C Bertelle, N Corson, L Couturier, ...","Quatorzième Rencontres de Théo Quant, 2019",2019
"Satisfaction, intentions, dispositions. Quelle approche comportementale pour quelles conséquences sur les inégalités sociales de mobilité dans les modèles de transport?",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ML0RJ9NH7IQC,"P Salze, V Bailly‐hascoët, S Balev, C Bertelle, N Corson, L Couturier, ...","55ème colloque de l'Association de Science Régionale de Langue Française …, 2018",2018
Human Trajectories Characteristics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:XoXfffV-tXoC,"S Faisal Behadili, C Bertelle, LE George","arXiv e-prints, arXiv: 1807.06100, 2018",2018
Adaptive modeling of urban dynamics during ephemeral event via mobile phone traces,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ruyezt5ZtCIC,"S Faisal Behadili, C Bertelle, LE George","arXiv e-prints, arXiv: 1807.04865, 2018",2018
Human Mobility Patterns Modelling using CDRs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:q3CdL3IzO_QC,"S Faisal Behadili, C Bertelle, LE George","arXiv e-prints, arXiv: 1807.04868, 2018",2018
"EcoMob-MultiMod (EM3): un modèle pour simuler l’écomobi-lité. Démarche, choix et perspectives de modélisation",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:g3aElNc5_aQC,"P Salze, V Bailly‐hascoët, S Balev, C Bertelle, N Corson, L Couturier, ...","1ères Rencontres Francophones Transport Mobilité-RFTM 2018, 2018",2018
Impact of nervousness propagation on crowd dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:AvfA0Oy_GE0C,"J Philippe, R Charrier, C Bertelle","BIFI International Conference 2018 COMPLEXITY, NETWORKS AND COLLECTIVE BEHAVIOUR, 2018",2018
Impacts de l'attractivité portuaire sur les flux de marchandises dans un contexte compétitif,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:z_wVstp3MssC,"T Démare, S Balev, C Bertelle, A Dutot, D Fournier, E Sanlaville","Spatial Analysis and GEOmatics 2017, 2017",2017
Workshop on Advance in NonLinear Complex Systems and Applications-WANCSA’2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:b1wdh0AR-JQC,"MA Aziz-Alaoui, C Bertelle, J Liu, D Olivier",,2017
Utilization of Blockchain with Smart Ports,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:k8Z6L05lTy4C,"K Wehbe, C Duvallet, C Bertelle","Intelligent Platform for Smart Port-IPaSPort’2017, 9-10, 2017",2017
Intelligent Platform for Smart Port-IPaSPort’2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ILKRHgRFtOwC,"C Bertelle, C Duvallet, S Fauvel","HAL Post-Print, 2017",2017
Développer la complexité des analyses territoriales par une approche projet-FEDER XTerM en Normandie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:MLfJN-KU85MC,"C Bertelle, P Sajous","Terri’2017-Territoire intelligent: un modèle si smart?, 2017",2017
Clustering Numerical Data Using Artificial Ants,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:uLbwQdceFCQC,"N Masmoudi, H Azzag, M Lebbah, C Bertelle, MB Jemaa","International Journal of Computer Science and Information Security 14 (8), 1119, 2016",2016
Study of the Disturbance Spread in an Interaction Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:BUYA1_V_uYcC,"H Rabai, R Charrier, C Bertelle","ESM 2015, 29th European Simulation and Modelling Conference, 2015",2015
"Special Issue"" Nonlinear Dynamics in Bio-Systems"", Int. Journal of Bifurcation and Chaos",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Z5m8FVwuT1cC,"MA Aziz-Alaoui, I Belykh, C Bertelle, L Chen, T Zhou","International journal of bifurcation and chaos in applied sciences and …, 2015",2015
Etude de la propagation d'une perturbation dans un réseau d'interaction formé par un système multi-agent,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:olpn-zPbct0C,"H Rabaï, R Charrier, C Bertelle","23es Journées Francophones sur les Systèmes Multi-Agents (JFSMA'15), 195-204, 2015",2015
Visualization of People Attraction from Mobile Phone TRace Database: A case study on Armada 2008 in French City of Rouen,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:hMsQuOkrut0C,"SF Behadili, C Bertelle, LE George","1st International Engineering Conference on Development in Civil and …, 2014",2014
Detecting the source of chaos in an interaction network.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:tYavs44e6CUC,"H Rabai, R Charrier, C Bertelle","ICCSA 2014, 2014",2014
Fourth International Conference on Complex Systems and Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:W5xh706n7nkC,"MA Aziz-Alaoui, C Bertelle",,2014
4th International Conference on Complex Systems and Applications-ICCSA2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:BwyfMAYsbu0C,"MA Aziz-Alaoui, C Bertelle, D Olivier, X Liu",,2014
Detecting panicked networked agents and measuring their synchronization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:08ZZubdj9fEC,"H Rabai, R Charrier, C Bertelle","WEIN'14 6th International Workshop on Emergent Intelligence in Networked Agents, 2014",2014
Payoff Memory Protects Sharing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:OTTXONDVkokC,"Y Zhang, C Bertelle, MAA Alaoui","Smart Territory and Networks (STaN), a satellite meeting withiin ECCS'13 …, 2013",2013
Smart Territory and Networks-STaN 2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:LI9QrySNdTsC,"MA Aziz-Alaoui, A Banos, C Bertelle, G Duchamp",,2013
Self-adaptive control within a chaotic ant system for optimization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:DJbcl8HfkQkC,"R Charrier, C Bertelle","Control of Complex Systems Netwoks and Self-Organization (CCSNSO), invited …, 2013",2013
Synchronization and parameter identification of uncertain complex network via adaptive-impulsive control,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:cWzG1nlazyYC,"MAA Alaoui, Q Zhang, C Bertelle","Control of Complex Systems Netwoks and Self-Organization (CCSNSO), invited …, 2013",2013
Dynamic Case-Based Reasoning Based on the Multi-Agent Systems: Individualized Follow-Up of Learners in Distance Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:CHSYGLWDkRkC,"A Zouhair, EM En-Naimi, B Amami, H Boukachour, P Person, C Bertelle","Intelligent Distributed Computing VI, 51-57, 2013",2013
Intelligent Tutoring Systems Based on the Multi-Agent Systems (ITS-MAS): The Dynamic and Incremental Case Based Reasoning (DICBR) Paradigm and the Inverse Longest Common Sub …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:5ugPr518TE4C,"A Zouhair, B Amami, H Boukachour, P Person, C Bertelle","International Journal of Computer Science Issues (IJCSI) 9 (6), 112, 2012",2012
TOPOLOGY IDENTIFICATION AND CLUSTER SYNCHRONIZATION IN COMPLEX DYNAMICAL NETWORKS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:yFnVuubrUp4C,"MA Aziz-Alaoui, J Zhao, C Bertelle","SOMC 2012, 5, 2012",2012
"Proceedings of SOMC 2012, Self-Organisation Management and Control, a satellite meeting within ECCS'12",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:2VqYfGB8ITEC,"MAA Alaoui, A Banos, C Bertelle, GHE Duchamp",,2012
Topology Identification and Cluster Synchronization in Complex Dynamical Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:sNmaIFBj_lkC,"MAA Alaoui, J Zhao, C Bertelle","SOMC 2012 within ECCS'12, pp 5-8, 2012",2012
"Abelha, António 83 Amami, Benaissa 51 Amato, Alba 271 Analide, Cesar 199",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:SP6oXDckpogC,"JJ Astrain, C Badica, F Baldi, D Bednárek, AJ Bermejo, C Bertelle, ...","Intelligent Distributed Computing VI, 317, 2012",2012
Topological Identification and Cluster Synchronization in Complex Dynamical Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:dBIO0h50nwkC,"J Zhao, MAA Alaoui, C Bertelle","Complex Systems, Networks and Synchronization, mini-symposium within CSNDD'2012, 2012",2012
Systèmes et réseaux complexes pour l’intelligence territoriale et les modèles urbains,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:mlAyqtXpCwEC,C Bertelle,"JSC-CST'2012, journées"" Systèmes Complexes"", 2012",2012
Introduction to special issue on Complex Systems and Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Ehil0879vHcC,"M Aziz-Alaoui, C Bertelle, X Liu","International journal of bifurcation and chaos in applied sciences and …, 2012",2012
"Special Issue “Complex Systems and Applications”, pour la revue Int. Journal of Bifurcation and Chaos, vol. 22 (2)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:kz9GbA2Ns4gC,"MA Aziz-Alaoui, C Bertelle",,2012
Complex Networks Dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:u_35RYKgDlwC,"C Bertelle, MA Aziz-Alaoui","MATEC Web of Conferences 1, 07002, 2012",2012
Modélisation de l'activité culturelle urbaine par des modèles d'intelligence collective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:hkOj_22Ku90C,"F Lucchini, R Ghnemat, C Bertelle","CIST2011-Fonder les sciences du territoire, 309-315, 2011",2011
Analyse multi-échelle de la vulnérabilité des réseaux des systèmes territoriaux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:PR6Y55bgFSsC,"M Nabaa, C Bertelle, A Dutot, P Lions, P Mallet, D Olivier","CIST2011-Fonder les sciences du territoire, 356-363, 2011",2011
Modeling Urban Cultural Systems with the Integrative Simulation Platform ROUANTS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:IUKN3-7HHlwC,"R Ghnemat, F Lucchini, C Bertelle","MESM'2011, 12th Middle Eastern Simulation Multiconference, pp 96-100, 2011",2011
SIMTRAP: A Multi-Agent Model for Decision Support in Spatial Planning of the Passengers’ Spaces in Public Transport Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:_5tno0g5mFcC,"J Fiegel, C Bertelle, A Banos","MESM'2011, 12th Middle Eastern Simulation Multiconference, pp 101-104, 2011",2011
Multi-scale Analysis of the Vulnerability of Road Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:DUooU5lO8OsC,"C Bertelle, A Dutot, M Nabaa, D Olivier","MESM'2011, 12th Middle Eastern Simulation Multiconference, pp 110-114, 2011",2011
"Proceedings of EPNACS 2011, Emergent Properties for Natural and Artificial Complex Systems, a satellite meeeting within ECCS'11",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4vMrXwiscB8C,"MAA Alaoui, A Banos, C Bertelle, GHE Duchamp",,2011
TOPOLOGY IDENTIFICATION OF COMPLEX DYNAMICAL NETWORK WITH HINDMARSH-ROSE NEURONS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:fPk4N6BV_jEC,"J Zhao, N Corson, MA Aziz-Alaoui, C Bertelle","EPNACS 2001 within ECCS'11, pp 11-12, 2011",2011
Rouants Simulation Platform to Model Service-User Dynamics of Cultural Sites within Urban Area,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HoB7MX3m0LUC,"R Ghnemat, F Lucchini, C Bertelle","The ECCS’11 European Conference on Complex Systems, Satellite International …, 2011",2011
Morphogeneis and Synchronization of Complex Interaction Networks Dynamics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:WJVC3Jt7v1AC,"N Corson, MAA Alaoui, S Balev, C Bertelle, R Ghnemat","CHAOS 2011, 2011",2011
Raisonnement à partir de cas et suivi individualisé de l’apprenant en apprentissage à distance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:IRz6iEL74y4C,"A Zouhair, EN El Mokhtar, B Amami, H Boukachour, P Person, C Bertelle","7ème colloque international Telecom & JFMMA, 2011",2011
Modeling urban dynamics complexity with swarm intelligence processes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:hMod-77fHWUC,"R Ghnemat, C Bertelle, GHE Duchamp","EPNACS 2010, a satellite meeting within ECCS'10, 2010",2010
"Proceedings of the Third International Symposium on Swarm Intelligence Algorithms and Applications Symposium, A symposium at the AISB 2010 Convention",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:6ZxmRoH8BuwC,"C Bertelle, GHE Duchamp, R Ghnemat",,2010
Modeling Self-Organizing Systems with Social Insects Algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:b0M2c_1WBrUC,"C Bertelle, A Dutot, R Ghnemat","BRAIN. Broad Research in Artificial Intelligence and Neuroscience 1, 18-32, 2010",2010
Applicative Issues from Self-Organized Systems Based on Social Insects Modelling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:mNrWkgRL2YcC,"C Bertelle, A Dutot, R Ghnemat","International Symposium in Understanding Intelligent and Complex Systems (UICS), 2009",2009
Emotion: mod\ele d'appraisal-coping pour le probl\eme des Cascades,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:cFHS6HbyZ2cC,"K Mahboub, C Bertelle, V Jay, E Clément","arXiv preprint arXiv:0911.2501, 2009",2009
A Dynamic Vulnerability Map to Assess the Risk of Road Network Traffic Utilization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:yD5IFk8b50cC,"M Nabaa, C Bertelle, A Dutot, D Olivier, P Mallet","arXiv preprint arXiv:0911.1707, 2009",2009
"Special Issue “Modelling and Analysing Complex Interacting Systems”, pour la revue Dynamics of Continuous, Discrete and Impulsive Systems-Serie B: Applications and Algorithms …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:lmc2jWPfTJgC,"MA Aziz-Alaoui, C Bertelle",,2009
Proceedings of ICCSA 2009-3rd International Conference on Complex Systems and Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4fGpz3EwCPoC,"C Bertelle, X Liu, M Aziz-Alaoui",,2009
The Evolution Process of Geographical Database within Self-Organized Topological Propagation Area,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:RYcK_YlVTxYC,"H Kadri-Dahmani, C Bertelle, GHE Duchamp, A Osmani","Complex Systems and Self-organization Modelling, 97-106, 2009",2009
The 2008 european Simulation and Modelling Conference,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:35N4QoGY0k4C,"C Bertelle, A Ayesh","Eurosis-eti, 2008",2008
A DYNAMIC VULNERABILITY MAP TO ASSESS THE RISK OF ROAD,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ClCfbGk0d_YC,"M Nabaa, C Bertelle, A Dutot, D Olivier, P Mallet","International Symposium on Risk Models and Applications, 2008",2008
Spatial detection of organization under evacuation situation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:dfsIfKJdRG4C,"C Bertelle, A Dutot, M Nabaa, D Olivier, P Mallet","Agent Based Spatial Simulation international workshop, 2008",2008
Une approche d'intelligence collective pour l'élaboration d'une carte de vulnérabilité dynamique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:M3NEmzRMIkIC,"M Nabaa, C Bertelle, A Dutot, D Olivier, P Mallet","16ème Congrès de Maîtrise des Risques et de Sûreté de Fonctionnement, 3B-2, 2008",2008
ON THE USE OF GENERALIZED DERANGEMENTS FOR SCHELLING'S MODEL OF SEGREGATION,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:EUQCXRtRnyEC,"R Ghnemat, GHE Duchamp, C Bertelle","ESM'2007, 306-308, 2007",2007
ON THE USE OF ANT COLONY IN ASSOCIATIVE CLASSIFICATION,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:pqnbT2bcN3wC,"K Qaddoum, F Thabtah, C Bertelle","ESM'2007, 315-316, 2007",2007
Control on System Diffusion Using Genetic Automata,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:NMxIlDl6LWMC,"L Jaff, C Bertelle, GHE Duchamp","ESM'2007, 262-266, 2007",2007
"Proceedings of EPNACS'2007-Emergent Properties In Natural and Artificial Complex Systems, A satellite conference within ECCS’07",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:anf4URPfarAC,"M Aziz-Alaoui, C Bertelle, G Duchamp, M Cotsaftis",,2007
EPNACS’2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:e_rmSamDkqQC,"MA Aziz-Alaoui, C Bertelle, M Cotsaftis, GHE Duchamp",,2007
The 2007 European Simulation and Modelling Conference,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:70eg2SAEIzsC,"J Sklenar, A Tanguy, C Bertelle, G Fortino","Eurosis-ETI, 2007",2007
Emergent computing for natural and social complex systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:XvxMoLDsR5gC,C Bertelle,"GU8-ISAT, 2007",2007
Détection d’Organisation Basée sur la Transmission Bactérienne,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:TQgYirikUcIC,"J Emmanuel, RD Olivier, A Dutot, C Bertelle",,2007
Numerical approach for interactions systems solving using differential transform method-simulation of Lotka-Volterra system and epidemic model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:P7Ujq4OLJYoC,"Z Odibat, C Bertelle, GHE Duchamp","EcoSummit 2007-Ecologicla Complexity and Sustainability-Challenges and …, 2007",2007
Emergent computing for natural complex systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:8d8msizDQcsC,"MAA Alaoui, C Bertelle","EcoSummit 2007-Ecologicla Complexity and Sustainability-Challenges and …, 2007",2007
Differential Transform Method and Numerical Simulation of Chaotic Ecological Models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:1sJd4Hv_s6UC,"Z Odibat, C Bertelle, MAA Alaoui","Abstracts of EcoSummit 2007——Ecological Complexity and Sustainability …, 2007",2007
Emergent Computing for Natural complex systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:k_IJM867U9cC,"C Bertelle, MA Aziz-Alaoui","Abstracts of EcoSummit 2007——Ecological Complexity and Sustainability …, 2007",2007
Phenomenology of Young Tableaux Sand Pile Model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:_Ybze24A_UAC,"L Jaff, GHE Duchamp, C Bertelle",,2006
Decision and reification of emerging systems in population dynamics simulations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:umqufdRvDiIC,"G Prévost, C Bertelle","ESM 2006, pp 471-477, 2006",2006
